start_date,property_name,property_type,meter_name,meter_type,use_per_day,gross_floor_area
2020-12-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,21907.933333333334,174617
2021-01-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,21732.5,174617
2021-02-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,25706,174617
2021-03-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,23901.733333333334,174617
2021-04-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,23562.96551724138,174617
2021-05-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,21366.966666666667,174617
2021-06-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,20017.793103448275,174617
2021-07-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,20949.733333333334,174617
2021-08-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,22997.5,174617
2021-09-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,27338.96551724138,174617
2021-10-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,26740.1,174617
2021-11-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,26811.896551724138,174617
2021-12-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,24933.020333333334,174617
2022-01-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,21029.847,174617
2022-02-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,12359.48074074074,174617
2022-03-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,14306.911333333333,174617
2022-04-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,26101.285172413794,174617
2022-05-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,22297.314000000002,174617
2022-06-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,20822.247931034482,174617
2022-07-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,21337.279666666665,174617
2022-08-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,21704.371666666666,174617
2022-09-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,25401.75344827586,174617
2022-10-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,25528.373333333333,174617
2022-11-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,25905.975862068968,174617
2022-12-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,23740.810666666664,174617
2023-01-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,23304.088666666667,174617
2023-02-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,27075.431481481482,174617
2023-03-01T00:00:00Z,Leonard Athletic & Recreation Center,Indoor Arena,Campus Main Electric Meter,Electric - Grid,25447.779,174617
2018-10-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,13.865,1512
2018-11-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,13.911379310344827,1512
2018-12-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,15.134666666666668,1512
2019-01-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,15.298666666666666,1512
2019-02-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,15.334074074074074,1512
2019-03-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,15.94,1512
2019-04-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,12.282413793103448,1512
2019-05-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,10.043666666666667,1512
2019-06-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,15.549999999999999,1512
2019-07-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,17.671333333333333,1512
2019-08-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,14.644666666666666,1512
2019-09-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,19.04344827586207,1512
2019-10-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,19.56,1512
2019-11-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,14.832413793103449,1512
2019-12-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,15.045,1512
2020-01-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,13.010666666666667,1512
2020-02-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,13.392857142857142,1512
2020-03-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,13.689666666666666,1512
2020-04-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,13.059310344827587,1512
2020-05-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,17.270333333333333,1512
2020-06-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,26.715862068965517,1512
2020-07-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,31.808,1512
2020-08-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,26.155666666666665,1512
2020-09-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,18.439655172413794,1512
2020-10-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,11.358333333333333,1512
2020-11-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,9.515172413793103,1512
2020-12-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,10.723,1512
2021-01-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,10.831999999999999,1512
2021-02-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,11.537407407407407,1512
2021-03-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,9.123333333333333,1512
2021-04-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,8.83344827586207,1512
2021-05-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,11.033,1512
2021-06-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,15.911034482758621,1512
2021-07-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,17.948666666666668,1512
2021-08-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,15.842333333333332,1512
2021-09-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,11.358620689655172,1512
2021-10-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,11.931000000000001,1512
2021-11-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,12.109655172413794,1512
2021-12-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,12.95,1512
2022-01-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,14.871333333333332,1512
2022-02-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,15.136296296296296,1512
2022-03-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,13.232333333333335,1512
2022-04-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,12.754137931034483,1512
2022-05-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,12.230666666666668,1512
2022-06-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,17.080344827586206,1512
2022-07-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,21.099333333333334,1512
2022-08-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,18.317666666666664,1512
2022-09-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,14.757586206896553,1512
2022-10-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,10.492333333333333,1512
2022-11-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,11.159310344827587,1512
2022-12-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,12.814,1512
2023-01-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,12.490666666666668,1512
2023-02-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,12.21037037037037,1512
2023-03-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,12.104999999999999,1512
2023-04-01T00:00:00Z,1657 Lincoln Ave,Office,1657 Lincoln Elec,Electric - Grid,10.538620689655172,1512
2015-06-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,0,1443859
2015-07-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,0,1443859
2015-08-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,0,1443859
2015-09-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,0,1443859
2015-10-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,0,1443859
2015-11-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,0,1443859
2015-12-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,0,1443859
2016-01-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,0,1443859
2016-02-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,10.357142857142858,1443859
2016-03-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,37.53333333333333,1443859
2016-04-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,48.13793103448276,1443859
2016-05-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,62.666666666666664,1443859
2016-06-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,68.17241379310344,1443859
2016-07-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,66.53333333333333,1443859
2016-08-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,55.2,1443859
2016-09-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,51.724137931034484,1443859
2016-10-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,43.13333333333333,1443859
2016-11-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,26.482758620689655,1443859
2016-12-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,7.066666666666666,1443859
2017-01-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,16.566666666666666,1443859
2017-02-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,45.22222222222222,1443859
2017-03-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,40.833333333333336,1443859
2017-04-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,44.37931034482759,1443859
2017-05-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,52.6,1443859
2017-06-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,69.03448275862068,1443859
2017-07-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,60.833333333333336,1443859
2017-08-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,53.43333333333333,1443859
2017-09-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,55.724137931034484,1443859
2017-10-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,36.3,1443859
2017-11-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,19.586206896551722,1443859
2017-12-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,20.566666666666666,1443859
2018-01-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,17.933333333333334,1443859
2018-02-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,13.962962962962964,1443859
2018-03-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,40.93333333333333,1443859
2018-04-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,42.206896551724135,1443859
2018-05-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,66.6,1443859
2018-06-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,51.03448275862069,1443859
2018-07-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,60.2,1443859
2018-08-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,55.36666666666667,1443859
2018-09-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,46,1443859
2018-10-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,30.9,1443859
2018-11-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,21.275862068965516,1443859
2018-12-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,9,1443859
2019-01-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,20.466666666666665,1443859
2019-02-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,5.777777777777778,1443859
2019-03-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,29.433333333333334,1443859
2019-04-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,49.96551724137931,1443859
2019-05-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,51.9,1443859
2019-06-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,61.41379310344828,1443859
2019-07-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,60.46666666666667,1443859
2019-08-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,57.7,1443859
2019-09-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,47.96551724137931,1443859
2019-10-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,29.566666666666666,1443859
2019-11-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,26,1443859
2019-12-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,2.8666666666666667,1443859
2020-01-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,5.5,1443859
2020-02-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,21.214285714285715,1443859
2020-03-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,43.1,1443859
2020-04-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,55.62068965517241,1443859
2020-05-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,63.76923076923077,1443859
2020-05-28T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,70.32142857142857,1443859
2020-06-26T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,62.483870967741936,1443859
2020-07-28T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,61.17857142857143,1443859
2020-08-26T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,52.58620689655172,1443859
2020-09-25T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,34.43333333333333,1443859
2020-10-26T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,24.821428571428573,1443859
2020-11-24T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,17.91176470588235,1443859
2020-12-29T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,12.206896551724139,1443859
2021-01-28T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,20.032258064516128,1443859
2021-03-01T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,51.285714285714285,1443859
2021-03-30T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,47.964285714285715,1443859
2021-04-28T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,66.85185185185185,1443859
2021-05-26T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,70.51612903225806,1443859
2021-06-27T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,62.53333333333333,1443859
2021-07-28T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,60.07142857142857,1443859
2021-08-26T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,54.32258064516129,1443859
2021-09-27T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,40.642857142857146,1443859
2021-10-26T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,25.464285714285715,1443859
2021-11-24T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,14.911764705882353,1443859
2021-12-29T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,9.275862068965518,1443859
2022-01-28T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,27.433333333333334,1443859
2022-02-27T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,41.785714285714285,1443859
2022-03-28T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,40.55172413793103,1443859
2022-04-27T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,53.75,1443859
2022-05-26T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,65.80645161290323,1443859
2022-06-27T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,57.67741935483871,1443859
2022-07-28T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,60.48148148148148,1443859
2022-08-24T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,36.65625,1443859
2022-09-25T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,40.46666666666667,1443859
2022-10-25T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,20.6,1443859
2022-11-24T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,10.235294117647058,1443859
2022-12-28T00:00:00Z,Macalester College Campus,College/University,Markim Hall Solar Panels,Electric - Solar,1.2903225806451613,1443859
2019-06-01T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,598.448275862069,1443859
2019-07-01T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,567.7,1443859
2019-08-01T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,551.9666666666667,1443859
2019-09-01T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,437.48275862068965,1443859
2019-10-01T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,278.46666666666664,1443859
2019-11-01T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,172.79310344827587,1443859
2019-12-01T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,12.933333333333334,1443859
2020-01-01T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,0.4,1443859
2020-02-01T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,137.64285714285714,1443859
2020-03-01T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,130.6,1443859
2020-04-01T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,743.1379310344828,1443859
2020-05-01T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,508,1443859
2020-06-01T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,647.1379310344828,1443859
2020-07-01T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,671.6666666666666,1443859
2020-08-01T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,579.8,1443859
2020-08-27T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,455.7931034482759,1443859
2020-09-26T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,279.9310344827586,1443859
2020-10-26T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,156.75,1443859
2020-11-24T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,120.45454545454545,1443859
2020-12-28T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,48.13333333333333,1443859
2021-01-28T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,94.90322580645162,1443859
2021-03-01T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,416.42857142857144,1443859
2021-03-30T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,440.8888888888889,1443859
2021-04-27T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,577.7857142857143,1443859
2021-05-25T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,629.5625,1443859
2021-06-27T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,612.3666666666667,1443859
2021-07-28T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,566.7777777777778,1443859
2021-08-25T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,448.6896551724138,1443859
2021-09-24T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,331.56666666666666,1443859
2021-10-25T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,147.75,1443859
2021-11-23T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,111.86206896551724,1443859
2021-12-23T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,49.64705882352941,1443859
2022-01-27T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,261.7741935483871,1443859
2022-02-27T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,305.7241379310345,1443859
2022-03-28T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,309.2758620689655,1443859
2022-04-26T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,497.58620689655174,1443859
2022-05-25T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,587.125,1443859
2022-06-26T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,528.125,1443859
2022-07-28T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,488.741935483871,1443859
2022-08-28T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,532.6071428571429,1443859
2022-09-25T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,341.8333333333333,1443859
2022-10-25T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,135.96666666666667,1443859
2022-11-24T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,59.85294117647059,1443859
2022-12-28T00:00:00Z,Macalester College Campus,College/University,Theater Solar Panels,Electric - Solar,0.7741935483870968,1443859
2014-01-01T00:00:00Z,Macalester College Campus,College/University,37 Mac Parking Lot Lights,Electric - Grid,4.566666666666666,1443859
2014-02-01T00:00:00Z,Macalester College Campus,College/University,37 Mac Parking Lot Lights,Electric - Grid,4.222222222222222,1443859
2014-03-01T00:00:00Z,Macalester College Campus,College/University,37 Mac Parking Lot Lights,Electric - Grid,3.7333333333333334,1443859
2014-04-01T00:00:00Z,Macalester College Campus,College/University,37 Mac Parking Lot Lights,Electric - Grid,3.1379310344827585,1443859
2014-05-01T00:00:00Z,Macalester College Campus,College/University,37 Mac Parking Lot Lights,Electric - Grid,2.7666666666666666,1443859
2014-06-01T00:00:00Z,Macalester College Campus,College/University,37 Mac Parking Lot Lights,Electric - Grid,2.6206896551724137,1443859
2014-07-01T00:00:00Z,Macalester College Campus,College/University,37 Mac Parking Lot Lights,Electric - Grid,2.6666666666666665,1443859
2014-08-01T00:00:00Z,Macalester College Campus,College/University,37 Mac Parking Lot Lights,Electric - Grid,3.033333333333333,1443859
2014-09-01T00:00:00Z,Macalester College Campus,College/University,37 Mac Parking Lot Lights,Electric - Grid,3.5172413793103448,1443859
2014-10-01T00:00:00Z,Macalester College Campus,College/University,37 Mac Parking Lot Lights,Electric - Grid,4.033333333333333,1443859
